TF,target
GATA3,SIPA1L3
GATA3,KLF6
GATA3,SVIL
GATA3,ITGB1
GATA3,RASSF4
GATA3,IPMK
GATA3,ANK3
GATA3,PSAP
GATA3,ZMIZ1
GATA3,TCF7L2
GATA3,ABLIM1
GATA3,CTBP2
GATA3,ID2
GATA3,SMC6
GATA3,RHOB
GATA3,DTNB
GATA3,MAP4K3
GATA3,PRKCE
GATA3,COMMD1
GATA3,WDPCP
GATA3,CAPG
GATA3,EIF2AK3
GATA3,TBC1D8
GATA3,MGAT5
GATA3,SPOPL
GATA3,CCDC173
GATA3,ITGA6
GATA3,NFE2L2
GATA3,STAT1
GATA3,LRRFIP1
GATA3,FARP2
GATA3,CTSB
GATA3,DOCK5
GATA3,PTK2B
GATA3,RAB11FIP1
GATA3,TACC1
GATA3,SLC20A2
GATA3,SGK3
GATA3,STAU2
GATA3,TPD52
GATA3,STK3
GATA3,NCALD
GATA3,TRPS1
GATA3,FBXO32
GATA3,PVT1
GATA3,ASAP1
GATA3,HSF1
GATA3,APP
GATA3,RUNX1
GATA3,XYLT1
GATA3,MT2A
GATA3,TANGO6
GATA3,ZFHX3
GATA3,SLC7A5
GATA3,TMX4
GATA3,TASP1
GATA3,RIN2
GATA3,ARFGEF2
GATA3,CHP1
GATA3,EHD4
GATA3,TCF12
GATA3,ANXA2
GATA3,ZNF609
GATA3,CTSH
GATA3,AP3S2
GATA3,IGF1R
GATA3,MEF2A
GATA3,CHSY1
GATA3,NEDD9
GATA3,JARID2
GATA3,IER3
GATA3,AKIRIN2
GATA3,DSE
GATA3,CITED2
GATA3,SYNE1
GATA3,MAP3K4
GATA3,PITPNA
GATA3,SLC43A2
GATA3,ZSWIM7
GATA3,KSR1
GATA3,NLK
GATA3,NF1
GATA3,RARA
GATA3,CCR7
GATA3,STAT3
GATA3,SKAP1
GATA3,SCPEP1
GATA3,TEX14
GATA3,YPEL2
GATA3,VMP1
GATA3,BCAS3
GATA3,TANC2
GATA3,GNA12
GATA3,CARD11
GATA3,SNX10
GATA3,CPVL
GATA3,AUTS2
GATA3,PHTF2
GATA3,SLC25A13
GATA3,CAPZA2
GATA3,AHCYL2
GATA3,TRIO
GATA3,PDE4D
GATA3,S100Z
GATA3,ARSB
GATA3,ATG10
GATA3,MEF2C
GATA3,PAM
GATA3,ARHGAP26
GATA3,CSF1R
GATA3,GALNT10
GATA3,CPEB4
GATA3,DUSP16
GATA3,LRRK2
GATA3,PCED1B
GATA3,STAT6
GATA3,FRS2
GATA3,DUSP6
GATA3,ATP2B1
GATA3,CRADD
GATA3,LTA4H
GATA3,CHST11
GATA3,MED13L
GATA3,NCOR2
GATA3,ANKRD28
GATA3,SATB1-AS1
GATA3,CNOT10
GATA3,LRRFIP2
GATA3,TRAK1
GATA3,LRIG1
GATA3,FOXP1
GATA3,CMSS1
GATA3,SIDT1
GATA3,TFDP2
GATA3,TIPARP
GATA3,FNDC3B
GATA3,TNFSF10
GATA3,TBL1XR1
GATA3,ST6GAL1
GATA3,IL1RAP
GATA3,ATP13A3
GATA3,RHOH
GATA3,RBM47
GATA3,PLAC8
GATA3,FAM13A
GATA3,NFKB1
GATA3,SEC24D
GATA3,USP53
GATA3,SCLT1
GATA3,ELF2
GATA3,MAML3
GATA3,TBC1D9
GATA3,ARHGAP10
GATA3,NEK1
GATA3,FRY
GATA3,DLEU1
GATA3,DOCK9
GATA3,TMEM164
GATA3,SBF2
GATA3,MICAL2
GATA3,PTPRJ
GATA3,FTH1
GATA3,GSTP1
GATA3,ARRB1
GATA3,ACER3
GATA3,GAB2
GATA3,PRCP
GATA3,CSF3R
GATA3,SCMH1
GATA3,HIVEP3
GATA3,NFIA
GATA3,PDE4B
GATA3,SLC35D1
GATA3,TGFBR3
GATA3,VAV3
GATA3,FAM102B
GATA3,RPRD2
GATA3,S100A10
GATA3,S100A11
GATA3,RGS1
GATA3,MIR181A1HG
GATA3,CD55
GATA3,ATF3
GATA3,DUSP10
GATA3,LYST
GATA3,EFCAB2
GATA3,SMYD3
GATA3,MLLT3
GATA3,FOCAD
GATA3,DDX58
GATA3,DCAF10
GATA3,GNAQ
GATA3,DENND1A
GATA3,RXRA
GATA3,PISD
GATA3,TOM1
GATA3,GRAP2
GATA3,KIAA0930
GATA3,GCH1
GATA3,FBXO34
GATA3,KIAA0586
GATA3,DAAM1
GATA3,HIF1A
GATA3,SYNE2
GATA3,RAD51B
GATA3,ZNF410
GATA3,NPC2
GATA3,FOS
GATA3,TTLL5
GATA3,SPTLC2
GATA3,BTBD7
GATA3,CLMN
GATA3,CSGALNACT1
GATA3,IKZF1
GATA3,PBX3
GATA3,CAMKMT
GATA3,CCDC88A
GATA3,GPD2
GATA3,FNIP2
GATA3,FAM222B
GATA3,FAM168A
GATA3,EYA3
GATA3,ALOX5AP
GATA3,TIMP2
GATA3,ZC3H12D
GATA3,DUSP2
GATA3,RHBDD1
GATA3,FILIP1L
GATA3,CRIP1
GATA3,YBX3
GATA3,TBK1
GATA3,TMTC2
GATA3,NCOR1
GATA3,IKZF3
GATA3,ERN1
GATA3,MAP2K6
GATA3,SULF2
GATA3,MAP3K8
GATA3,SIL1
GATA3,EIF4G3
GATA3,RBPJ
GATA3,CUX1
GATA3,DOCK4
GATA3,TTC7A
GATA3,CD2AP
GATA3,FOXO3
GATA3,TNFSF8
GATA3,ARHGEF3
GATA3,GLCCI1
GATA3,JAZF1
GATA3,BBS9
GATA3,AOAH
GATA3,GSAP
GATA3,PRKAG2
GATA3,UBE4B
GATA3,EFHD2
GATA3,JUN
GATA3,LMNA
GATA3,ATP2B4
GATA3,DSTYK
GATA3,SRGAP2
GATA3,DISC1
GATA3,UBAP1
GATA3,FBXL5
GATA3,RUFY3
GATA3,ANTXR2
GATA3,EIF4E
GATA3,MANBA
GATA3,RAPGEF2
GATA3,SNX25
GATA3,SIPA1L1
GATA3,NUMB
GATA3,APBA2
GATA3,BHLHE40
GATA3,ATG7
GATA3,NR1D2
GATA3,NFKBIZ
GATA3,TSC22D2
GATA3,AP3M2
GATA3,EXT1
GATA3,LIMK2
GATA3,GNS
GATA3,SUPT3H
GATA3,BACH2
GATA3,SGK1
GATA3,PHACTR2
GATA3,FER
GATA3,EHBP1
GATA3,PELI1
GATA3,LIMS1
GATA3,MAP3K2
GATA3,BCL2
GATA3,USP32
GATA3,DCAF7
GATA3,SLC39A11
GATA3,PFKFB3
GATA3,VIM
GATA3,MCU
GATA3,GLUD1
GATA3,GRK5
GATA3,PTPRE
GATA3,SAMSN1
GATA3,LINC00649
GATA3,CD44
GATA3,NEAT1
GATA3,BIRC3
GATA3,UBASH3B
GATA3,FLI1
GATA3,EZR
GATA3,KLF10
GATA3,LDLRAD4
GATA3,RHOT1
GATA3,RNF125
GATA3,PTPN7
GATA3,LTB
GATA3,LST1
GATA3,CEP128
GATA3,TET3
GATA3,FAM117B
GATA3,REST
GATA3,ARHGAP27
GATA3,AQP3
GATA3,RNF168
GATA3,CD58
GATA3,DNAJC1
GATA3,RRP12
GATA3,ANKS1A
GATA3,FKBP5
GATA3,GTF2B
HDAC1,HSPH1
HDAC1,GPCPD1
HDAC1,TNFSF8
HDAC1,TMEM41B
HDAC1,PRCP
HDAC1,BIRC3
HDAC1,MPZL3
HDAC1,SCO2
HDAC1,CHMP1B
HDAC1,JUNB
HDAC1,IER2
HDAC1,SIPA1L3
HDAC1,ZFP36
HDAC1,DHX34
HDAC1,FRS2
HDAC1,PLXNC1
HDAC1,NCOR2
HDAC1,HLA-DMA
HDAC1,CYB5R4
HDAC1,SOD2
HDAC1,SIPA1L1
HDAC1,CRIP1
HDAC1,RUNX3
HDAC1,GTF2B
HDAC1,POU2F1
HDAC1,ATP2B4
HDAC1,VMP1
HDAC1,WDR45B
HDAC1,VIM
HDAC1,RRP12
HDAC1,ADAM17
HDAC1,UBXN2A
HDAC1,DUSP2
HDAC1,STAT1
HDAC1,ANKMY1
HDAC1,CNOT10
HDAC1,KLHL18
HDAC1,FOXP1
HDAC1,ATP13A3
HDAC1,TFRC
HDAC1,MCPH1
HDAC1,AP3M2
HDAC1,XYLT1
HDAC1,CTCF
HDAC1,SNX10
HDAC1,GSAP
HDAC1,PRKAG2
HDAC1,SERINC5
HDAC1,CPEB4
HDAC1,GPRIN3
HDAC1,ELF2
HDAC1,SNX25
HDAC1,GABARAPL1
HDAC1,YBX3
HDAC1,ETV6
HDAC1,FGD4
HDAC1,PCED1B
HDAC1,TFCP2
HDAC1,TESPA1
HDAC1,STAT6
HDAC1,GNS
HDAC1,MDM2
HDAC1,DUSP6
HDAC1,CRADD
HDAC1,LTA4H
HDAC1,CHST11
HDAC1,SH2B3
HDAC1,KDM2B
HDAC1,RILPL2
HDAC1,ARHGEF40
HDAC1,NUBPL
HDAC1,FBXO34
HDAC1,PELI2
HDAC1,KIAA0586
HDAC1,DAAM1
HDAC1,MAX
HDAC1,FUT8
HDAC1,RAD51B
HDAC1,PSEN1
HDAC1,NUMB
HDAC1,ZNF410
HDAC1,FOS
HDAC1,TTLL5
HDAC1,SPTLC2
HDAC1,ATXN3
HDAC1,RIN3
HDAC1,YY1
HDAC1,TNFAIP2
HDAC1,GPR132
HDAC1,GNA12
HDAC1,ACTB
HDAC1,AHR
HDAC1,SKAP2
HDAC1,BBS9
HDAC1,AOAH
HDAC1,URGCP
HDAC1,IKZF1
HDAC1,RABGEF1
HDAC1,AUTS2
HDAC1,TYW1B
HDAC1,LAT2
HDAC1,YWHAG
HDAC1,PTPN12
HDAC1,PHTF2
HDAC1,CDK6
HDAC1,SMURF1
HDAC1,PILRA
HDAC1,PRKRIP1
HDAC1,ORAI2
HDAC1,ATXN7L1
HDAC1,PNPLA8
HDAC1,DOCK4
HDAC1,MDFIC
HDAC1,CAPZA2
HDAC1,AHCYL2
HDAC1,TBXAS1
HDAC1,TPK1
HDAC1,MSRA
HDAC1,CTSB
HDAC1,ASAH1
HDAC1,ATP6V1B2
HDAC1,TNFRSF10B
HDAC1,SLC25A37
HDAC1,DOCK5
HDAC1,BNIP3L
HDAC1,DPYSL2
HDAC1,PTK2B
HDAC1,RAB11FIP1
HDAC1,TACC1
HDAC1,SPIDR
HDAC1,CEBPD
HDAC1,LYN
HDAC1,TOX
HDAC1,SGK3
HDAC1,STAU2
HDAC1,TPD52
HDAC1,RIPK2
HDAC1,KLF10
HDAC1,EXT1
HDAC1,FBXO32
HDAC1,MTSS1
HDAC1,NSMCE2
HDAC1,PVT1
HDAC1,ASAP1
HDAC1,DENND3
HDAC1,HSF1
HDAC1,SUMF1
HDAC1,BHLHE40
HDAC1,ATG7
HDAC1,NR2C2
HDAC1,ANKRD28
HDAC1,SATB1-AS1
HDAC1,NR1D2
HDAC1,CMC1
HDAC1,CMTM6
HDAC1,LRRFIP2
HDAC1,OXSR1
HDAC1,CTNNB1
HDAC1,ANO10
HDAC1,TKT
HDAC1,ARHGEF3
HDAC1,FHIT
HDAC1,LINC00877
HDAC1,FILIP1L
HDAC1,NFKBIZ
HDAC1,CD96
HDAC1,SIDT1
HDAC1,OSBPL11
HDAC1,TMCC1
HDAC1,TFDP2
HDAC1,PLSCR1
HDAC1,PPM1L
HDAC1,SKIL
HDAC1,TNIK
HDAC1,FNDC3B
HDAC1,TNFSF10
HDAC1,TBL1XR1
HDAC1,IL1RAP
HDAC1,RNF168
HDAC1,SLC43A2
HDAC1,RAP1GAP2
HDAC1,P2RX1
HDAC1,POLR2A
HDAC1,TNFSF13
HDAC1,CD68
HDAC1,STX8
HDAC1,GAS7
HDAC1,NCOR1
HDAC1,PIGL
HDAC1,TOM1L2
HDAC1,SPECC1
HDAC1,KSR1
HDAC1,LGALS9
HDAC1,FAM222B
HDAC1,NF1
HDAC1,CCL5
HDAC1,RARA
HDAC1,CCR7
HDAC1,STAT5B
HDAC1,STAT3
HDAC1,GRN
HDAC1,ARHGAP27
HDAC1,SKAP1
HDAC1,ZNF652
HDAC1,SCPEP1
HDAC1,TEX14
HDAC1,YPEL2
HDAC1,USP32
HDAC1,TANC2
HDAC1,DCAF7
HDAC1,SLC39A11
HDAC1,CD300A
HDAC1,UBE2O
HDAC1,SLC16A3
HDAC1,CD7
HDAC1,TRIO
HDAC1,IL7R
HDAC1,SLC38A9
HDAC1,ZSWIM6
HDAC1,HEXB
HDAC1,S100Z
HDAC1,ZFYVE16
HDAC1,ATG10
HDAC1,XRCC4
HDAC1,MEF2C
HDAC1,MCTP1
HDAC1,ST8SIA4
HDAC1,PAM
HDAC1,IRF1
HDAC1,SIL1
HDAC1,CD14
HDAC1,CSF1R
HDAC1,GALNT10
HDAC1,HRH2
HDAC1,RNF130
HDAC1,CSF2RA
HDAC1,IL3RA
HDAC1,AP1S2
HDAC1,SAT1
HDAC1,TIMP1
HDAC1,CFP
HDAC1,TAF1
HDAC1,DIAPH2
HDAC1,XIAP
HDAC1,MTM1
HDAC1,SAMSN1
HDAC1,BACH1
HDAC1,LINC00649
HDAC1,RUNX1
HDAC1,HLCS
HDAC1,HMGN1
HDAC1,MX2
HDAC1,RAB28
HDAC1,LCORL
HDAC1,SEL1L3
HDAC1,RBPJ
HDAC1,RHOH
HDAC1,REST
HDAC1,RUFY3
HDAC1,ANTXR2
HDAC1,FAM13A
HDAC1,PDLIM5
HDAC1,EIF4E
HDAC1,NFKB1
HDAC1,MANBA
HDAC1,TET2
HDAC1,SEC24D
HDAC1,SPATA5
HDAC1,MAML3
HDAC1,FNIP2
HDAC1,NEK1
HDAC1,ACSL1
HDAC1,C20orf194
HDAC1,C20orf27
HDAC1,TASP1
HDAC1,RIN2
HDAC1,CST7
HDAC1,TGIF2
HDAC1,PPP1R16B
HDAC1,SULF2
HDAC1,ARFGEF2
HDAC1,CEBPB
HDAC1,CASS4
HDAC1,CTSZ
HDAC1,IL32
HDAC1,CPPED1
HDAC1,IGSF6
HDAC1,CDR2
HDAC1,MAZ
HDAC1,CBFB
HDAC1,SLC7A5
HDAC1,ISG15
HDAC1,SLC25A33
HDAC1,UBE4B
HDAC1,PGD
HDAC1,TNFRSF1B
HDAC1,EFHD2
HDAC1,EIF4G3
HDAC1,NIPAL3
HDAC1,FGR
HDAC1,IFI6
HDAC1,EYA3
HDAC1,PHACTR4
HDAC1,CSF3R
HDAC1,HIVEP3
HDAC1,JUN
HDAC1,PDE4B
HDAC1,SLC35D1
HDAC1,LRRC8D
HDAC1,CDC14A
HDAC1,VAV3
HDAC1,FAM102B
HDAC1,PTPN22
HDAC1,BCAS2
HDAC1,CD58
HDAC1,RPRD2
HDAC1,S100A11
HDAC1,S100A6
HDAC1,S100A4
HDAC1,LMNA
HDAC1,FCER1G
HDAC1,KLHL20
HDAC1,NCF2
HDAC1,RGS2
HDAC1,PTPN7
HDAC1,DSTYK
HDAC1,MAPKAPK2
HDAC1,CD55
HDAC1,LPGAT1
HDAC1,ATF3
HDAC1,DUSP10
HDAC1,FBXO28
HDAC1,ITPKB
HDAC1,DISC1
HDAC1,LYST
HDAC1,CEP170
HDAC1,EFCAB2
HDAC1,SMYD3
HDAC1,ZNF124
HDAC1,NLRP3
HDAC1,ALOX5AP
HDAC1,RGCC
HDAC1,CPB2-AS1
HDAC1,RCBTB2
HDAC1,KPNA3
HDAC1,GPR183
HDAC1,ATP11A
HDAC1,SERPINB1
HDAC1,LY86
HDAC1,NEDD9
HDAC1,CD83
HDAC1,KIF13A
HDAC1,IER3
HDAC1,LTB
HDAC1,LST1
HDAC1,AIF1
HDAC1,HSPA1A
HDAC1,HLA-DMB
HDAC1,ANKS1A
HDAC1,CD2AP
HDAC1,KCNQ5
HDAC1,AKIRIN2
HDAC1,PRDM1
HDAC1,PDSS2
HDAC1,FOXO3
HDAC1,CDK19
HDAC1,DSE
HDAC1,STX7
HDAC1,SGK1
HDAC1,AHI1
HDAC1,TNFAIP3
HDAC1,CITED2
HDAC1,PHACTR2
HDAC1,PLAGL1
HDAC1,STX11
HDAC1,ZC3H12D
HDAC1,SYNE1
HDAC1,EZR
HDAC1,AGPAT4
HDAC1,QKI
HDAC1,KANK1
HDAC1,JAK2
HDAC1,MLLT3
HDAC1,MTAP
HDAC1,C9orf72
HDAC1,DDX58
HDAC1,AQP3
HDAC1,UBAP1
HDAC1,GLIPR2
HDAC1,GNAQ
HDAC1,AGTPBP1
HDAC1,SYK
HDAC1,INVS
HDAC1,ABL1
HDAC1,IFITM2
HDAC1,TALDO1
HDAC1,CTSD
HDAC1,SBF2
HDAC1,MICAL2
HDAC1,PDE3B
HDAC1,SPI1
HDAC1,RTN3
HDAC1,NEAT1
HDAC1,CTSW
HDAC1,GSTP1
HDAC1,CHKA
HDAC1,ARAP1
HDAC1,FCHSD2
HDAC1,FAM168A
HDAC1,ARRB1
HDAC1,ACER3
HDAC1,PAK1
HDAC1,GAB2
HDAC1,PICALM
HDAC1,TMEM135
HDAC1,CTSC
HDAC1,UBASH3B
HDAC1,ETS1
HDAC1,FLI1
HDAC1,APLP2
HDAC1,APBA2
HDAC1,CHP1
HDAC1,PATL2
HDAC1,SPPL2A
HDAC1,GNB5
HDAC1,TCF12
HDAC1,MAP2K1
HDAC1,PPCDC
HDAC1,PEAK1
HDAC1,CTSH
HDAC1,PDE8A
HDAC1,AP3S2
HDAC1,SLCO3A1
HDAC1,MCTP2
HDAC1,IGF1R
HDAC1,CHSY1
HDAC1,KLF6
HDAC1,PFKFB3
HDAC1,PRKCQ
HDAC1,PRKCQ-AS1
HDAC1,GATA3
HDAC1,DNAJC1
HDAC1,SVIL
HDAC1,MAP3K8
HDAC1,ITGB1
HDAC1,RASSF4
HDAC1,ALOX5
HDAC1,CCDC6
HDAC1,SRGN
HDAC1,PSAP
HDAC1,MICU1
HDAC1,MCU
HDAC1,P4HA1
HDAC1,ZMIZ1
HDAC1,ENTPD1-AS1
HDAC1,PIK3AP1
HDAC1,SUFU
HDAC1,ITPRIP
HDAC1,MXI1
HDAC1,TCF7L2
HDAC1,PDZD8
HDAC1,GRK5
HDAC1,CTBP2
HDAC1,PTPRE
HDAC1,BID
HDAC1,PPM1F
HDAC1,LIMK2
HDAC1,PISD
HDAC1,HMOX1
HDAC1,LGALS1
HDAC1,GRAP2
HDAC1,NFAM1
HDAC1,PARVB
HDAC1,KIAA0930
HDAC1,PLXNB2
HDAC1,TYMP
HDAC1,NFIC
HDAC1,RFX2
HDAC1,PRAM1
HDAC1,MYO1F
HDAC1,ZNF490
HDAC1,MYO9B
HDAC1,CRTC1
HDAC1,USF2
HDAC1,TYROBP
HDAC1,BLVRB
HDAC1,POU2F2
HDAC1,PHLDB3
HDAC1,PLAUR
HDAC1,FOSB
HDAC1,C5AR1
HDAC1,FTL
HDAC1,FCGRT
HDAC1,IRF3
HDAC1,AP2A1
HDAC1,NKG7
HDAC1,FPR1
HDAC1,ZNF331
HDAC1,EMILIN2
HDAC1,RAB31
HDAC1,LDLRAD4
HDAC1,RNF125
HDAC1,MAPRE2
HDAC1,KIAA1328
HDAC1,PSTPIP2
HDAC1,PIAS2
HDAC1,PMAIP1
HDAC1,PHLPP1
HDAC1,CD226
HDAC1,ZNF516
HDAC1,NFATC1
HDAC1,SMC6
HDAC1,RBKS
HDAC1,LCLAT1
HDAC1,HEATR5B
HDAC1,MAP4K3
HDAC1,PREPL
HDAC1,CAMKMT
HDAC1,SRBD1
HDAC1,RHOQ
HDAC1,TTC7A
HDAC1,ACYP2
HDAC1,CCDC88A
HDAC1,EHBP1
HDAC1,VPS54
HDAC1,PPP3R1
HDAC1,ALMS1
HDAC1,TET3
HDAC1,CAPG
HDAC1,ST3GAL5
HDAC1,TBC1D8
HDAC1,LIMS1
HDAC1,IL1B
HDAC1,MAP3K2
HDAC1,MGAT5
HDAC1,CXCR4
HDAC1,GTDC1
HDAC1,GPD2
HDAC1,BAZ2B
HDAC1,TANK
HDAC1,GCA
HDAC1,CCDC173
HDAC1,ITGA6
HDAC1,PDK1
HDAC1,NFE2L2
HDAC1,HIBCH
HDAC1,NABP1
HDAC1,FAM117B
HDAC1,SLC11A1
HDAC1,LRRFIP1
HDAC1,SIN3A
HDAC1,UBE2Q2
HDAC1,PITPNA
HDAC1,ZSWIM7
HDAC1,RHOT1
HDAC1,PRKCA
HDAC1,ARL5B
HDAC1,ZEB1
HDAC1,MAPK8
HDAC1,UBE2D1
HDAC1,GLUD1
HDAC1,CPEB3
HDAC1,SMC3
HDAC1,TTC27
HDAC1,PRKCE
HDAC1,WDPCP
HDAC1,MXD1
HDAC1,R3HDM1
HDAC1,ORC2
HDAC1,WDFY1
HDAC1,TIAM1
HDAC1,E2F3
HDAC1,MCM9
HDAC1,BRD4
HDAC1,JUND
HDAC1,RELB
HDAC1,FOCAD
HDAC1,NR4A3
HDAC1,PBX3
HDAC1,RNF24
HDAC1,ABHD12
HDAC1,NR4A1
HDAC1,LRP1
HDAC1,TBK1
HDAC1,TMTC2
HDAC1,ATP2B1
HDAC1,HMGCS1
HDAC1,NDUFAF2
HDAC1,ELL2
HDAC1,CHD1
HDAC1,CYSTM1
HDAC1,DUSP1
HDAC1,ABHD5
HDAC1,LRIG1
HDAC1,ATP1B3
HDAC1,TSC22D2
HDAC1,ST6GAL1
HDAC1,EVI5
HDAC1,GLUL
HDAC1,FBXL5
HDAC1,KLF3
HDAC1,SCLT1
HDAC1,NAF1
HDAC1,SREBF2
HDAC1,SUPT20H
HDAC1,DLEU2
HDAC1,DLEU1
HDAC1,MYBL1
HDAC1,OXR1
HDAC1,RAD21
HDAC1,MIS18BP1
HDAC1,GPHN
HDAC1,CEP128
HDAC1,TC2N
HDAC1,PTPRJ
HDAC1,WRN
HDAC1,SLC20A2
HDAC1,CPQ
HDAC1,TRPS1
HDAC1,ID2
HDAC1,LBH
HDAC1,PRKD3
HDAC1,VRK2
HDAC1,COMMD1
HDAC1,PELI1
HDAC1,EIF2AK3
HDAC1,ZEB2
HDAC1,CERS6
HDAC1,ATF2
HDAC1,SESTD1
HDAC1,STAT4
HDAC1,BMPR2
HDAC1,RHBDD1
HDAC1,NRIP1
HDAC1,IFNGR2
HDAC1,FBXL20
HDAC1,STAT5A
HDAC1,TRIM25
HDAC1,BCAS3
HDAC1,ERN1
HDAC1,METRNL
HDAC1,ATRN
HDAC1,TMX4
HDAC1,DTD1
HDAC1,CPEB2
HDAC1,KLHL5
HDAC1,BMP2K
HDAC1,ANXA5
HDAC1,ARHGAP10
HDAC1,CDK8
HDAC1,SLC7A1
HDAC1,ELF1
HDAC1,WDFY2
HDAC1,DOCK9
HDAC1,ALDH2
HDAC1,IFI30
HDAC1,DCAF10
HDAC1,NFIL3
HDAC1,STX17-AS1
HDAC1,MEGF9
HDAC1,STRBP
HDAC1,DENND1A
HDAC1,PPP6C
HDAC1,MED27
HDAC1,RXRA
HDAC1,ABHD3
HDAC1,GLCCI1
HDAC1,EEPD1
HDAC1,SLC25A13
HDAC1,CUX1
HDAC1,NAMPT
HDAC1,IMMP2L
HDAC1,ZNF277
HDAC1,NRF1
HDAC1,NFKBIA
HDAC1,GCH1
HDAC1,HIF1A
HDAC1,NPC2
HDAC1,RCOR1
HDAC1,TRAK1
HDAC1,PXK
HDAC1,CMSS1
HDAC1,TIPARP
HDAC1,KCNQ1OT1
HDAC1,PHF21A
HDAC1,FTH1
HDAC1,ATG2A
HDAC1,RAB6A
HDAC1,SESN3
HDAC1,MAML2
HDAC1,FER
HDAC1,SFXN1
HDAC1,TOM1
HDAC1,KIF1B
HDAC1,IFFO2
HDAC1,RNF19B
HDAC1,AGO4
HDAC1,SCMH1
HDAC1,NFIA
HDAC1,HS2ST1
HDAC1,TGFBR3
HDAC1,WDR47
HDAC1,ADAMTSL4-AS1
HDAC1,RALGPS2
HDAC1,QSOX1
HDAC1,RPS6KC1
HDAC1,IPMK
HDAC1,BTAF1
HDAC1,GBF1
HDAC1,JARID2
HDAC1,FKBP5
HDAC1,SUPT3H
HDAC1,RUNX2
HDAC1,UBE2J1
HDAC1,BACH2
HDAC1,MAP3K4
HDAC1,ATF7IP2
HDAC1,PYCARD
HDAC1,TANGO6
HDAC1,HSBP1
HDAC1,COTL1
HDAC1,SYAP1
HDAC1,GK
HDAC1,TMEM164
HDAC1,EHD4
HDAC1,ANXA2
HDAC1,CSNK1G1
HDAC1,MYO9A
HDAC1,ZNF710
HIF1A,BCL6
HIF1A,TMX4
HIF1A,ANXA2
HIF1A,SLC16A3
HIF1A,RBPJ
HIF1A,BNIP3L
HIF1A,BHLHE40
HIF1A,GBE1
HIF1A,P4HA1
HIF1A,PDK1
HIF1A,DENND1A
HIF1A,TFRC
HIF1A,NUMB
HSF1,ABHD3
HSF1,NEAT1
HSF1,JUN
HSF1,DSE
HSF1,LINC00649
HSF1,COMMD1
HSF1,HSPH1
HSF1,LINC00877
HSF1,STAT1
IKZF1,IFI6
IKZF1,ZMIZ1
IKZF1,POLR2A
IKZF1,PHLPP1
IKZF1,PBX3
IRF1,DDX58
IRF1,FOXP1
IRF1,MT2A
IRF1,PATL2
IRF1,MAX
IRF1,SRBD1
IRF1,GCA
IRF1,ISG15
IRF1,IFI6
IRF1,KIF1B
IRF1,PGD
IRF1,NIPAL3
IRF1,EYA3
IRF1,HDAC1
IRF1,RNF19B
IRF1,HIVEP3
IRF1,NFIA
IRF1,HS2ST1
IRF1,DPYD
IRF1,RPRD2
IRF1,ADAMTSL4-AS1
IRF1,S100A4
IRF1,LMNA
IRF1,POU2F1
IRF1,GLUL
IRF1,RGS2
IRF1,ATP2B4
IRF1,CD55
IRF1,ATF3
IRF1,DUSP10
IRF1,CEP170
IRF1,EFCAB2
IRF1,SMYD3
IRF1,CHMP1B
IRF1,MAPRE2
IRF1,KIAA1328
IRF1,PMAIP1
IRF1,CREBBP
IRF1,CPPED1
IRF1,MAZ
IRF1,TANGO6
IRF1,COTL1
IRF1,SLC7A5
IRF1,TMEM41B
IRF1,MICAL2
IRF1,FTH1
IRF1,NEAT1
IRF1,ARAP1
IRF1,FAM168A
IRF1,RAB6A
IRF1,ACER3
IRF1,PRCP
IRF1,PICALM
IRF1,CTSC
IRF1,APLP2
IRF1,BACH1
IRF1,LINC00649
IRF1,RUNX1
IRF1,ADAM17
IRF1,SMC6
IRF1,UBXN2A
IRF1,DTNB
IRF1,RBKS
IRF1,RHOQ
IRF1,CCDC88A
IRF1,VRK2
IRF1,COMMD1
IRF1,EHBP1
IRF1,PPP3R1
IRF1,MXD1
IRF1,CAPG
IRF1,ST3GAL5
IRF1,TBC1D8
IRF1,LIMS1
IRF1,R3HDM1
IRF1,TANK
IRF1,ATF2
IRF1,NFE2L2
IRF1,HIBCH
IRF1,STAT1
IRF1,NABP1
IRF1,KLF7
IRF1,KANSL1L
IRF1,SLC11A1
IRF1,LRRFIP1
IRF1,FARP2
IRF1,CTSB
IRF1,ASAH1
IRF1,ATP6V1B2
IRF1,SLC25A37
IRF1,PTK2B
IRF1,RAB11FIP1
IRF1,TACC1
IRF1,AP3M2
IRF1,SPIDR
IRF1,MYBL1
IRF1,SGK3
IRF1,KLF10
IRF1,OXR1
IRF1,EXT1
IRF1,DENND3
IRF1,CDK8
IRF1,HSPH1
IRF1,ELF1
IRF1,CPB2-AS1
IRF1,PCCA
IRF1,RBPJ
IRF1,RBM47
IRF1,FAM13A
IRF1,MANBA
IRF1,SPATA5
IRF1,ELF2
IRF1,KLF6
IRF1,VIM
IRF1,ARL5B
IRF1,DNAJC1
IRF1,MAP3K8
IRF1,ZNF438
IRF1,ITGB1
IRF1,RASSF4
IRF1,IPMK
IRF1,UBE2D1
IRF1,CCDC6
IRF1,PSAP
IRF1,MICU1
IRF1,GBF1
IRF1,TCF7L2
IRF1,TRIO
IRF1,SLC38A9
IRF1,NDUFAF2
IRF1,ZSWIM6
IRF1,HEXB
IRF1,CHD1
IRF1,FER
IRF1,SIL1
IRF1,CYSTM1
